,app_id,type,name,release_date,free_to_play,developer_1,developer_2,developer_3,publisher_1,publisher_2,publisher_3,genre_Action,genre_Adventure,genre_Animation & Modeling,genre_Audio Production,genre_Casual,genre_Design & Illustration,genre_Early Access,genre_Education,genre_Free to Play,genre_Gore,genre_Indie,genre_Massively Multiplayer,genre_Nudity,genre_Photo Editing,genre_RPG,genre_Racing,genre_Sexual Content,genre_Simulation,genre_Software Training,genre_Sports,genre_Strategy,genre_Utilities,genre_Video Production,genre_Violent,genre_Web Publishing,meanPlayers2017,meanPlayers2018,meanPlayers2019,meanPlayers2020,first_available_price,last_available_price,lowest_price,highest_price
322,488790,game,South Park The Fractured But Whole,2017-10-16,0.0,Ubisoft San Francisco,0,0,Ubisoft,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235,377,433,470,59.99,49.99,4.99,59.99
323,542650,game,OnTheFrontLine,2016-10-19,0.0,Alekseev,0,0,Alekseev,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,0,0,7.99,12.99,7.19,14.99
324,22490,,Fallout: New Vegas RU,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,550,552,482,556,0.0,0.0,0.0,0.0
325,429660,game,Tales of Berseria,2017-01-26,0.0,BANDAI NAMCO Studios Inc.,0,0,BANDAI NAMCO Entertainment,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843,516,306,282,49.99,49.99,12.49,49.99
326,35450,game,Rising Storm/Red Orchestra 2 Multiplayer,2011-09-13,0.0,Tripwire Interactive,0,0,Tripwire Interactive,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,518,370,349,19.99,19.99,4.99,19.99
327,313160,game,Farming Simulator 15,2014-10-30,0.0,Giants Software,0,0,Giants Software,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,386,221,207,19.99,12.99,5.99,19.99
328,455940,game,Odd||Even,2016-04-06,0.0,irritatingFLY studio,0,0,irritatingFLY studio,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0.99,0.99,0.99,0.99
329,447820,game,Day of Infamy,2017-03-23,0.0,New World Interactive,0,0,New World Interactive,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087,561,216,156,14.99,14.99,2.99,14.99
330,286690,game,Metro 2033 Redux,2014-08-27,0.0,4A Games,0,0,Deep Silver,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,502,411,433,19.99,19.99,4.99,19.99
331,607890,game,Sword Art Online: Hollow Realization Deluxe Edition,2017-10-27,0.0,AQURIA,0,0,BANDAI NAMCO Entertainment,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,253,173,190,49.99,49.99,12.49,49.99
332,251060,game,Wargame: Red Dragon,2014-04-17,0.0,Eugen Systems,0,0,Focus Home Interactive,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,670,685,685,793,29.99,29.99,5.99,29.99
333,375450,game,NOBUNAGA'S AMBITION: Souzou SengokuRisshiden,2016-03-23,0.0,"KOEI TECMO GAMES CO., LTD.",0,0,"KOEI TECMO GAMES CO., LTD.",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,553,437,360,454,59.99,59.99,29.99,59.99
334,657200,game,Hand Simulator,2017-07-18,0.0,HFM Games,0,0,HFM Games,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476,276,189,237,1.99,1.99,0.59,1.99
335,304030,game,ArcheAge,2015-03-26,1.0,XLGAMES,0,0,Trion Worlds,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708,455,320,226,0.0,0.0,0.0,0.0
336,311690,game,Enter the Gungeon,2016-04-05,0.0,Dodge Roll,0,0,Devolver Digital,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001,1860,2224,1665,14.99,14.99,7.49,14.99
337,47410,game,Stronghold Kingdoms,2012-02-27,1.0,FireFly Studios,0,0,FireFly Studios,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658,553,503,536,0.0,0.0,0.0,0.0
338,42710,game,Call of Duty: Black Ops - Multiplayer,2010-11-08,0.0,Treyarch,0,0,Activision,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516,403,333,332,39.99,39.99,19.59,39.99
339,592600,game,PRO EVOLUTION SOCCER 2018 LITE,2017-11-15,1.0,"Konami Digital Entertainment Co., Ltd",0,0,Konami Digital Entertainment  ,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,721,568,14,3,0.0,0.0,0.0,0.0
340,24200,game,DC Universe Online,2011-11-02,1.0,Daybreak Game Company,0,0,Daybreak Game Company,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,517,440,567,0.0,0.0,0.0,0.0
341,627270,game,Injustice 2,2017-11-30,0.0,NetherRealm Studios,QLOC,0,WB Games,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844,394,206,244,49.99,49.99,14.99,49.99
342,236110,game,Dungeon Defenders II,2017-06-20,1.0,Trendy Entertainment,0,0,Trendy Entertainment,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,688,643,529,655,0.0,0.0,0.0,0.0
343,438020,game,AI: Rampage,2016-01-27,0.0,Sekerin Productions,0,0,New Reality Games,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86,109,56,135,1.99,1.99,0.49,1.99
344,1250,game,Killing Floor,2009-05-14,0.0,Tripwire Interactive,0,0,Tripwire Interactive,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722,500,341,377,19.99,19.99,4.99,19.99
345,207890,advertising,Football Manager 2013,2012-11-01,1.0,Sports Interactive,0,0,SEGA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,539,448,335,383,0.0,0.0,0.0,0.0
346,365670,game,Blender,2015-04-24,1.0,Blender Foundation,0,0,Blender Foundation,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,658,888,928,2147,0.0,0.0,0.0,0.0
347,307780,game,Mortal Kombat X,2015-04-13,0.0,NetherRealm Studios,QLOC,0,Warner Bros. Interactive Entertainment,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745,701,700,358,19.99,19.99,5.99,19.99
348,42680,game,Call of Duty: Modern Warfare 3,2011-11-07,0.0,Infinity Ward,Sledgehammer Games,Aspyr (Mac),Activision,Aspyr (Mac),0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,448,415,412,39.99,39.99,19.59,39.99
349,108600,game,Project Zomboid,2013-11-08,0.0,The Indie Stone,0,0,The Indie Stone,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686,754,936,1165,14.99,14.99,8.99,14.99
350,454180,game,CrazyCars3D,2016-06-14,0.0,Anea_Duo_Dev,0,0,Anea_Duo_Dev,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2,0,0,2.99,2.99,1.49,2.99
351,454150,game,Voxel Warfare Online,2016-04-19,0.0,Firehawk Studios,0,0,Firehawk Studios,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67,5,3,1,4.99,0.49,0.49,4.99
352,564710,game,Soda Dungeon,2017-02-06,1.0,AN Productions,Poxpower,0,Armor Games Studios,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,424,274,278,0.0,0.0,0.0,0.0
353,361420,game,ASTRONEER,2019-02-05,0.0,System Era Softworks,0,0,System Era Softworks,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317,1079,2186,2445,29.99,29.99,19.49,29.99
354,285190,game,"Warhammer 40,000: Dawn of War III",2017-04-27,0.0,Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux),SEGA,Feral Interactive (Mac),Feral Interactive (Linux),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,568,255,145,171,39.99,39.99,7.99,39.99
355,10180,game,Call of Duty: Modern Warfare 2,2009-11-11,0.0,Infinity Ward,Aspyr (Mac),0,Activision,Aspyr (Mac),0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,482,469,475,19.99,19.99,14.99,19.99
356,113200,game,The Binding of Isaac,2011-09-28,0.0,Edmund McMillen and Florian Himsl,0,0,Edmund McMillen,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,332,249,261,4.99,4.99,4.99,4.99
357,287390,game,Metro: Last Light Redux,2014-08-27,0.0,4A Games,0,0,Deep Silver,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,494,429,413,19.99,19.99,4.99,19.99
358,581690,,Cube Master: Light Adventure,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.0,0.0,0.0,0.0
359,363890,game,RPG Maker MV,2015-10-23,0.0,KADOKAWA,Yoji Ojima,0,Degica,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,890,899,936,1122,79.99,79.99,15.99,79.99
360,357290,game,Red Lake,2015-03-25,0.0,Talentplace,0,0,KishMish Games,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,14,4,1,0.99,0.99,0.49,0.99
361,204360,game,Castle Crashers,2012-09-26,0.0,The Behemoth,0,0,The Behemoth,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,576,514,685,14.99,14.99,2.99,14.99
362,374040,game,Portal Knights,2017-05-18,0.0,Keen Games,0,0,505 Games,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,548,471,580,19.99,7.99,7.99,19.99
363,269950,game,X-Plane 11,2017-03-30,0.0,Laminar Research,0,0,Laminar Research,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,741,1214,1978,59.99,59.99,39.59,59.99
364,217490,,Borderlands 2 RU,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,450,428,790,325,0.0,0.0,0.0,0.0
365,465650,game,Out of the Park Baseball 18,2017-03-24,0.0,Out of the Park Developments,0,0,Out of the Park Developments,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,658,299,71,36,19.99,19.99,19.99,19.99
366,641990,game,The Escapists 2,2017-08-21,0.0,Team17 Digital Ltd,Mouldy Toof Studios,0,Team17 Digital Ltd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,728,358,385,516,19.99,19.99,5.99,19.99
367,557400,game,Midas Gold Plus,2017-02-01,1.0,Holyday Studios,0,0,Holyday Studios,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,424,150,81,0.0,0.0,0.0,0.0
368,537180,game,Digimon Masters Online,2016-11-03,1.0,"Move Games Co., Ltd.",0,0,MOVE ON USA CO.,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749,671,659,801,0.0,0.0,0.0,0.0
369,215080,game,WAKFU,2014-09-18,1.0,Ankama Studio,0,0,Ankama Games,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,526,518,355,513,0.0,0.0,0.0,0.0
370,289130,game,Endless Legend,2014-09-18,0.0,AMPLITUDE Studios,0,0,SEGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,569,582,557,527,29.99,29.99,7.49,29.99
371,504730,,MOBIUS FINAL FANTASY,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,491,416,311,62,0.0,0.0,0.0,0.0
372,42750,,Call of Duty: Modern Warfare 3 - Dedicated Server,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,258,295,99,42,0.0,0.0,0.0,0.0
373,302830,game,BLOCKADE 3D,2014-12-19,1.0,Novalink,0,0,Novalink,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,270,46,28,0.0,0.0,0.0,0.0
374,8870,game,BioShock Infinite,2013-03-25,0.0,Irrational Games,Aspyr (Mac),Virtual Programming (Linux),2K,Aspyr (Mac),0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,612,539,698,29.99,29.99,7.49,29.99
375,204300,game,Awesomenauts,2012-08-01,1.0,Ronimo Games,0,0,Ronimo Games,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,452,339,206,228,0.0,0.0,0.0,0.0
376,224260,game,No More Room in Hell,2013-10-31,1.0,No More Room in Hell Team,0,0,Lever Games,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,472,326,456,0.0,0.0,0.0,0.0
377,706220,,Black Desert Online SA,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,731,1339,1501,2644,0.0,0.0,0.0,0.0
378,212160,game,Vindictus,2012-06-22,1.0,devCAT,0,0,NEXON Korea Corp. & NEXON America Inc.,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,277,281,367,0.0,0.0,0.0,0.0
379,558990,game,Opus Magnum,2017-12-07,0.0,Zachtronics,0,0,Zachtronics,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,108,65,105,19.99,19.99,9.99,19.99
380,3900,game,Sid Meier's Civilization IV,2006-10-25,0.0,Firaxis Games,0,0,2K,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,559,491,525,621,19.99,19.99,4.99,19.99
381,589290,game,Holdfast: Nations At War,2017-09-21,0.0,Anvil Game Studios,0,0,Anvil Game Studios,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,325,211,170,343,19.99,19.99,7.99,19.99
382,502520,game,Ultimate General: Civil War,2017-07-14,0.0,Game-Labs,0,0,Game-Labs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,667,512,471,590,29.99,29.99,7.49,29.99
383,550470,game,NosTale,2017-09-18,1.0,"Entwell Co., Ltd.",0,0,Gameforge 4D GmbH,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,305,256,459,0.0,0.0,0.0,0.0
384,609150,game,STAR OCEAN - THE LAST HOPE - 4K & Full HD Remaster,2017-11-28,0.0,Square Enix,tri-Ace,0,Square Enix,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,57,27,26,20.99,20.99,10.49,20.99
385,496460,game,Life is Feudal: Forest Village,2017-05-26,0.0,Mindillusion,0,0,Bitbox Ltd.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,588,306,223,205,24.99,24.99,4.99,24.99
386,32370,game,STAR WARS: Knights of the Old Republic,2009-09-05,0.0,BioWare,Aspyr (Mac),0,LucasArts,Aspyr (Mac),Disney Interactive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355,401,461,589,9.99,9.99,3.49,9.99
387,466170,game,Idling to Rule the Gods,2016-05-27,1.0,Shugasu GmbH,0,0,Shugasu GmbH,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748,792,775,723,0.0,0.0,0.0,0.0
388,9450,game,"Warhammer 40,000: Dawn of War - Soulstorm",2008-03-05,0.0,Relic Entertainment,0,0,SEGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,530,595,655,788,12.99,12.99,3.24,12.99
389,203290,game,America's Army: Proving Grounds,,1.0,U.S. Army,0,0,U.S. Army,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,357,283,287,0.0,0.0,0.0,0.0
390,306020,game,Bloons TD5,2014-11-19,0.0,Ninja Kiwi,0,0,Ninja Kiwi,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,651,360,221,202,9.99,9.99,0.99,9.99
391,287450,game,Rise of Nations: Extended Edition,2014-06-12,0.0,SkyBox Labs,Big Huge Games,0,Xbox Game Studios,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,653,517,538,734,19.99,19.99,4.99,19.99
392,42960,game,Victoria II,2010-08-30,0.0,Paradox Development Studio,0,0,Paradox Interactive,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,560,642,729,911,19.99,4.99,4.99,19.99
393,610120,game,Little Kite,2017-09-14,0.0,Anate Studio,0,0,Anate Studio,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,2,0,6.99,6.99,3.49,6.99
394,650500,,Wolfenstein II: The New Colossus German Edition,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,293,89,53,38,0.0,0.0,0.0,0.0
395,236690,game,Blood Bowl 2,2015-09-22,0.0,Cyanide Studios,0,0,Focus Home Interactive,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,424,414,373,580,19.99,19.99,3.99,19.99
396,439350,game,Kritika Online,2017-09-28,1.0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,316,276,836,0.0,0.0,0.0,0.0
397,434170,game,The Jackbox Party Pack 3,2016-10-17,0.0,"Jackbox Games, Inc.",0,0,"Jackbox Games, Inc.",0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,404,199,229,630,24.99,24.99,14.99,24.99
398,370240,game,NBA 2K16,2015-09-29,1.0,Visual Concepts,0,0,2K,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,525,267,137,110,0.0,0.0,0.0,0.0
399,427270,game,Orcs Must Die! Unchained,2017-04-19,1.0,Robot Entertainment,0,0,Robot Entertainment,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,209,18,7,0.0,0.0,0.0,0.0
400,2870,game,X Rebirth,2013-11-15,0.0,Egosoft,0,0,Egosoft,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,129,45,43,29.99,29.99,11.99,29.99
401,446150,game,GUNS UP!,2018-02-05,1.0,"Valkyrie Entertainment, LLC",0,0,"PlayStation Mobile, Inc.",0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,429,282,124,152,0.0,0.0,0.0,0.0
